id,description,dataset,category,subcategory,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,pyramidMultiplier,themes,dataset_id,dataset_name,category_id,category_name,subcategory_id,subcategory_name
mdl219_1_lagegp,Lagged inverse PEG ratio calculated using trailing 12-month EPS and sales growth.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9749,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_lfd,Financial leverage calculated as pretax income plus interest expense divided by pretax income.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9755,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_liqcoeff,Liquidity coefficient measuring the relationship between trading turnover and price returns.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9577,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_lumqca,Acquisition multiple calculated as invested capital divided by EBITDA.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9613,2,2,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_m42rav,24-month value at risk calculated as the minimum monthly price return over the last 20 months.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9546,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_m6dn2ntr,Second preceding 6-month return calculated as the percent change in stock price from month t-12 to t-7.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9689,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_milliq,Stock illiquidity calculated as the monthly average of daily absolute return to daily dollar trading volume.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9816,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_mktcappera,Market capitalization per analyst calculated as month-end market cap divided by the number of analysts.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9785,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_mktlev,Market leverage calculated as market value plus book debt divided by market value.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9762,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_mpn,Net profit margin calculated as net income divided by sales.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9777,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_mpnghc,Year-over-year change in net profit margin.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9737,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_mpoghc,1-year change in operating profit margin.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9652,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_mrspe_cf,Street revision magnitude measuring 3-month change in median earnings forecast.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9605,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_netcashp,Net cash-to-price ratio calculated as cash minus debt divided by market price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9042,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_netdebt,"Net debt ratio calculated as net debt divided by the sum of net debt, preferred stock, and common stock.","{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9786,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_nfaldebt,Net fixed assets-to-long-term debt ratio measuring asset coverage.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.952,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_niper,Net income per employee calculated as income after taxes divided by the number of employees.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9663,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_nlassets,Natural logarithm of total assets used for normalization.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9794,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_nlmktcap,Natural logarithm of market capitalization used for normalization.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9817,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_nlprice,Natural logarithm of closing price used for normalization.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9817,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_nlsales,Natural logarithm of trailing 12-month sales used for normalization.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9772,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_nlvolcap,Logarithm of trading volume divided by market capitalization.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9711,1,4,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_nnastp,Net net current assets-to-price ratio calculated as current assets minus liabilities divided by price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.8139,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_noato,Net operating asset turnover calculated as sales divided by average net operating assets.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9793,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_nopatmargin,NOPAT margin calculated as net operating profit after tax divided by net sales.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9639,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_ntrm01ff,Fama-French momentum factor measuring percent change in stock price over 12 months excluding the most recent month.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.969,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_ocfast,Operating cash flow-to-assets ratio calculated over trailing 12 months.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9788,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_ocfmargin,Operating cash flow margin calculated as operating cash flow divided by sales.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9773,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_ocfratio,Operating cash flow ratio calculated as cash flow divided by current liabilities.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.8144,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_ocfroi,Operating cash flow return on invested capital calculated over trailing 12 months.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9786,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_ollev,Operating liability leverage calculated as liabilities divided by operating assets.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.935,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_opincltd,Change in operating income relative to long-term debt over the last year.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9411,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_oplev,Operating leverage calculated as the percent change in operating income divided by the percent change in sales.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9617,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_otvni,Inventory turnover ratio calculated as cost of goods sold divided by average inventory.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.8052,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_p50_200ratio,50-day moving average price divided by the 200-day moving average price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9718,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_past,Price-to-total assets ratio calculated as market price divided by total assets per share.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9789,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pau,Unexpected change in accounts payable scaled by total assets.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.8019,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pb,Book-to-market ratio calculated as book value divided by market price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9788,2,2,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pca,Average collection period calculated as accounts receivable times 365 divided by sales.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9065,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pctabv260low,Percent above the lowest trading price in the last 260 days.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9769,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pctchg3ycf,3-year growth in cash flow per share calculated as a percentage.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9403,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pctchg3yeps,3-year growth in EPS calculated as a percentage.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9498,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pctchg3yfcf,3-year growth in free cash flow per share calculated as a percentage.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9069,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pctchg3yocf,3-year growth in operating cash flow per share calculated as a percentage.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9425,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pctchgastto,1-year change in asset turnover ratio calculated as a percentage.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9774,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pctchgcf,1-year growth in cash flow per share calculated as a percentage.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9622,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pctchgeps,1-year growth in EPS calculated as a percentage.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9638,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pctchgfcf,1-year growth in free cash flow per share calculated as a percentage.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.928,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pctchgocf,1-year growth in operating cash flow per share calculated as a percentage.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9638,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pctchgqtrast,1-year change in total assets calculated as a percentage.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9758,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pctchgqtrsales,1-year change in sales calculated as a percentage.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9736,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pcurlia,Current liabilities-to-price ratio calculated as liabilities per share divided by stock price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.8144,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pd09erpvc,Coefficient of variation of prior 90-day closing prices.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9779,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pe_wt,Time-weighted earnings yield calculated as the weighted average of reported EPS and forward EPS divided by price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9784,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pedu,Unexpected change in depreciation scaled by total assets.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9705,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pedwf_cf,Forward earnings yield based on consensus estimates divided by price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9784,2,2,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pelh_cf,Street revision confidence measuring the sum of 3-month changes in highest and lowest earnings forecasts.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9733,1,2,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_perg,Risk-adjusted PEG ratio calculated as price divided by forward EPS and scaled by growth rate.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9002,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pfcf_cf,Free cash flow-to-price ratio calculated over trailing 12 months.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9701,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pfcfghc,1-year change in free cash flow per share scaled by price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.974,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pfcfmtt,Free cash flow-to-price ratio calculated over trailing 12 months.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9776,4,4,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pfcfy3ghc,3-year change in free cash flow per share scaled by price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9528,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pfcghc,1-year change in free cash flow per share scaled by price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9696,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pfcmtt,Trailing 12-month cash flow-to-price ratio calculated as cash flow per share divided by price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9741,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pfcoghc,1-year change in operating cash flow per share scaled by price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9741,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pfcomtt,Trailing 12-month operating cash flow-to-price ratio calculated as operating cash flow per share divided by price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9777,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pfcoy3ghc,3-year change in operating cash flow per share scaled by price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9533,1,2,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pfcy3ghc,3-year change in free cash flow per share scaled by price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9475,1,1,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pfgmtt,Trailing 12-month growth flow-to-price ratio calculated as growth flow per share divided by price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9783,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
mdl219_1_pge_cf,Inverse PEG ratio adjusted for dividend yield.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",EUR,1,TOPCS1600,MATRIX,1.0,0.9386,0,0,1.4,[],model219,Canadian Equity Quantitative Models,model,Model,model-estimates-models,Estimates Models
